1.200000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,3.500000000000000000e+01,2.500000000000000000e+01,1.804285099999999886e+01
1.100000000000000000e+02,6.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+02,2.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,1.050000000000000000e+02,2.500000000000000000e+01,5.076499900000000309e+01
1.200000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.100000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,9.000000000000000000e+00,4.500000000000000000e+01,2.500000000000000000e+01,1.982357299999999967e+01
1.100000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+02,2.000000000000000000e+00,1.300000000000000000e+01,7.000000000000000000e+00,1.050000000000000000e+02,2.500000000000000000e+01,4.040020799999999923e+01
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,1.300000000000000000e+01,5.500000000000000000e+01,2.500000000000000000e+01,2.273644600000000082e+01
1.100000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+02,0.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+00,2.500000000000000000e+01,2.500000000000000000e+01,4.144501900000000205e+01
1.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+02,1.000000000000000000e+00,2.100000000000000000e+01,2.000000000000000000e+00,3.500000000000000000e+01,2.500000000000000000e+01,4.586332399999999865e+01
1.100000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.578279100000000312e+01
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,1.300000000000000000e+01,6.500000000000000000e+01,2.500000000000000000e+01,2.239651299999999878e+01
1.100000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.600000000000000000e+02,2.500000000000000000e+01,4.044877199999999817e+01
1.000000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,6.453381600000000162e+01
1.100000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+02,1.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+01,2.500000000000000000e+01,4.689564399999999722e+01
1.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+02,2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+02,2.500000000000000000e+01,3.617619599999999735e+01
1.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+02,1.000000000000000000e+00,1.800000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+01,2.500000000000000000e+01,4.433085599999999715e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01,3.220758200000000215e+01
1.100000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+00,1.400000000000000000e+01,1.100000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,3.143597300000000061e+01
1.000000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+01,5.834514099999999814e+01
1.200000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+02,5.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+02,2.500000000000000000e+01,4.091704699999999661e+01
1.200000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+02,5.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,1.900000000000000000e+02,2.500000000000000000e+01,4.101549200000000184e+01
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.350000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.802576499999999982e+01
1.000000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,1.500000000000000000e+01,4.000000000000000000e+01,2.500000000000000000e+01,3.525244399999999700e+01
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+01,9.000000000000000000e+00,4.500000000000000000e+01,2.500000000000000000e+01,2.380404300000000006e+01
1.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+02,3.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+00,8.500000000000000000e+01,2.500000000000000000e+01,5.207689700000000244e+01
1.100000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+02,3.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,9.000000000000000000e+01,2.500000000000000000e+01,5.337100699999999875e+01
1.200000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,7.500000000000000000e+01,3.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+02,2.500000000000000000e+01,4.581171599999999700e+01
1.200000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+02,1.000000000000000000e+00,1.200000000000000000e+01,1.100000000000000000e+01,4.500000000000000000e+01,2.500000000000000000e+01,2.187129200000000040e+01
1.100000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+02,1.500000000000000000e+00,1.150000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+01,2.500000000000000000e+01,3.107221699999999842e+01
1.100000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,1.100000000000000000e+01,3.500000000000000000e+01,2.500000000000000000e+01,2.874241400000000013e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+02,1.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+02,3.652368299999999834e+01
1.400000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,9.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+02,3.647151199999999704e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+02,0.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+01,2.500000000000000000e+01,3.924111400000000316e+01
1.000000000000000000e+02,4.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,9.500000000000000000e+01,2.500000000000000000e+01,4.532807400000000086e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,1.200000000000000000e+01,5.500000000000000000e+01,2.500000000000000000e+01,2.673451499999999825e+01
1.000000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,9.500000000000000000e+01,2.500000000000000000e+01,5.485091700000000259e+01
1.500000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+00,1.600000000000000000e+01,1.100000000000000000e+01,1.700000000000000000e+02,2.500000000000000000e+01,3.713686299999999818e+01
1.500000000000000000e+02,4.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+02,3.000000000000000000e+00,1.600000000000000000e+01,1.100000000000000000e+01,1.700000000000000000e+02,2.500000000000000000e+01,3.413976499999999703e+01
1.600000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+02,3.000000000000000000e+00,1.700000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+02,2.500000000000000000e+01,3.031335100000000082e+01
1.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,9.000000000000000000e+01,2.500000000000000000e+01,4.010596499999999764e+01
1.200000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+01,2.500000000000000000e+01,2.992428500000000113e+01
1.400000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+02,3.000000000000000000e+00,2.100000000000000000e+01,7.000000000000000000e+00,1.300000000000000000e+02,2.500000000000000000e+01,4.069232000000000227e+01
9.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+02,3.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+01,2.500000000000000000e+01,5.964283700000000010e+01
1.300000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+02,1.500000000000000000e+00,1.350000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+02,2.500000000000000000e+01,3.045084299999999899e+01
1.200000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+02,6.000000000000000000e+00,1.100000000000000000e+01,1.400000000000000000e+01,2.600000000000000000e+02,2.500000000000000000e+01,3.784059400000000295e+01
1.000000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,3.200000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+01,3.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+02,4.150354000000000099e+01
5.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,6.075611200000000167e+01
5.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+01,0.000000000000000000e+00,6.300564500000000123e+01
1.000000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,1.350000000000000000e+02,2.000000000000000000e+00,1.400000000000000000e+01,6.000000000000000000e+00,1.100000000000000000e+02,2.500000000000000000e+01,4.951187399999999883e+01
1.000000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000178e+00,1.450000000000000000e+01,7.000000000000000000e+00,1.100000000000000000e+02,0.000000000000000000e+00,5.082839200000000091e+01
1.200000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+02,5.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,2.400000000000000000e+02,2.500000000000000000e+01,3.925919700000000034e+01
1.000000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+02,2.500000000000000000e+00,1.050000000000000000e+01,8.000000000000000000e+00,1.400000000000000000e+02,2.500000000000000000e+01,3.970340000000000202e+01
9.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,1.100000000000000000e+02,2.500000000000000000e+01,5.533314200000000227e+01
1.100000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+02,0.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,2.500000000000000000e+01,4.199893300000000096e+01
1.100000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+02,0.000000000000000000e+00,2.200000000000000000e+01,3.000000000000000000e+00,3.500000000000000000e+01,2.500000000000000000e+01,4.056015899999999874e+01
8.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,9.500000000000000000e+01,0.000000000000000000e+00,6.823588499999999613e+01
9.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.400000000000000000e+02,0.000000000000000000e+00,7.447294899999999984e+01
9.000000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+02,0.000000000000000000e+00,7.280178700000000447e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+01,4.000000000000000000e+01,2.500000000000000000e+01,3.123005399999999909e+01
1.100000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+02,1.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,5.500000000000000000e+01,2.500000000000000000e+01,5.313132399999999933e+01
9.000000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+01,2.500000000000000000e+01,5.936399300000000068e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,3.500000000000000000e+01,1.000000000000000000e+02,3.883974599999999811e+01
1.400000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+02,4.000000000000000000e+00,1.500000000000000000e+01,1.400000000000000000e+01,2.300000000000000000e+02,1.000000000000000000e+02,2.859278499999999923e+01
1.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+02,3.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,1.100000000000000000e+02,1.000000000000000000e+02,4.665884400000000198e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000000e+02,0.000000000000000000e+00,2.100000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+01,2.500000000000000000e+01,3.910617400000000288e+01
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01,2.500000000000000000e+01,2.500000000000000000e+01,2.775330100000000044e+01
1.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+02,3.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.150000000000000000e+02,2.500000000000000000e+01,4.978744499999999817e+01
1.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+02,3.000000000000000000e+00,1.700000000000000000e+01,3.000000000000000000e+00,1.100000000000000000e+02,2.500000000000000000e+01,5.159219300000000175e+01
1.100000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+02,1.000000000000000000e+00,1.600000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+01,2.500000000000000000e+01,3.618755900000000025e+01
